target_id,name,country_resident,red,green,blue
984,purple,us,75,18,108
1107,bubblegum,us,252,124,255
881,turquoise,us,76,223,207
648,blue,gb,127,151,174
783,blue,us,255,216,255
883,,gb,67,222,227
1001,hot pink,us,168,50,111
652,mauve,us,172,139,156
569,teal,us,101,128,127
962,light purple,us,189,161,237
935,pink,gb,251,143,159
1127,purple,gb,149,3,220
729,blue,gb,33,134,150
1092,purple,us,91,32,175
913,wine,nz,135,26,77
536,gray,us,72,72,72
783,pink,gb,255,216,255
756,emerald green,gb,100,191,172
1134,green,us,0,0,0
1075,purple,nz,187,0,118
914,pink,us,194,88,110
1062,green,gb,112,255,99
788,red,gb,98,18,18
598,brown,gb,65,46,7
864,salmon,gb,205,125,145
969,yellow,gb,255,228,80
1050,purple,gb,177,86,182
864,pink,us,205,125,145
1001,magenta,us,168,50,111
1044,orange,gb,214,76,18
796,eggplant,us,82,25,78
1066,red,gb,199,0,45
714,peach,us,169,107,78
687,,us,117,51,53
946,gold,us,195,177,1
811,green,us,34,111,41
1017,lavender,us,168,131,220
935,pink,us,251,143,159
1047,periwinkle,us,125,106,212
590,light blue,gb,213,232,239
575,tan,us,191,172,154
1015,azure,us,121,143,233
549,black,gb,10,31,33
827,salmon pink,au,211,124,120
716,brown,au,162,112,62
659,yellow,us,212,203,145
829,salmon,us,211,126,98
979,mint,us,53,255,212
759,cerulean,us,98,188,201
739,pink,nz,163,105,127
1061,green,us,161,254,46
592,light pink,us,235,226,234
688,maroon,gb,117,52,47
876,mint green,us,124,222,155
1137,cyan,us,0,0,0
1078,pink,us,255,81,111
1021,pink,us,217,113,175
767,lavender,us,200,163,200
994,blue,us,72,90,177
598,brown,gb,65,46,7
987,purple,us,95,0,91
951,green,us,104,196,96
1000,magenta,us,161,55,126
782,sky blue,us,136,248,241
918,sienna,us,196,92,57
1062,green,us,112,255,99
664,mint green,us,152,214,198
1052,pink,us,199,74,156
781,sky blue,us,139,248,231
658,pale yellow,us,223,199,149
633,purple,gb,127,85,96
708,plum,us,107,54,88
690,dark brown,us,109,59,24
581,gray,us,172,174,186
541,white,us,202,202,201
1001,pink,us,168,50,111
674,maroon,us,62,2,32
1030,green,au,55,230,134
890,light pink,au,222,188,249
832,orange,us,199,135,65
1069,purple,us,106,73,193
726,blue,us,42,137,122
631,purple,us,114,88,116
733,blue,us,97,124,164
814,blue,gb,29,101,151
1065,red,us,197,0,85
1114,light purple,us,207,100,254
1018,lila,gb,181,126,212
1016,lavender,us,148,137,228
983,purple,us,61,27,115
938,orange,us,255,144,124
686,burgundy,us,117,51,60
986,violet,us,90,0,97
989,dark pink,gb,178,45,74
585,peach,gb,246,226,205
974,green,us,181,249,111
1127,bright purple,gb,149,3,220
1024,yellow,gb,255,189,41
694,green,us,83,72,0
809,green,us,79,106,0
1014,blue,gb,72,152,235
1119,purple,us,99,0,194
947,pea green,us,186,180,0
543,white,us,255,255,255
1029,green,us,110,227,99
886,turquoise,us,97,216,255
678,blue,us,0,28,66
975,lime green,us,152,253,137
945,mustard yellow,us,205,173,17
1136,yellow,gb,0,0,0
946,yellow,us,195,177,1
918,orange,us,196,92,57
802,red,us,157,69,70
925,blue,us,67,124,192
1080,orange,us,255,88,64
1132,purple,us,127,0,255
675,dark red,us,63,1,27
1032,pink,gb,255,172,255
864,dusty rose,us,205,125,145
654,pink,us,235,191,191
844,green,gb,36,168,131
926,,gb,102,118,190
651,mauve,us,165,141,165
779,lime green,au,150,248,209
935,pink,us,251,143,159
1112,purple,gb,155,27,193
1028,green,us,146,223,64
1051,magenta,gb,189,80,170
1068,royal blue,gb,64,84,202
921,orange,au,176,107,1
1007,orange,gb,235,112,66
758,cyan,us,95,190,187
871,yellow,au,212,206,86
678,midnight blue,us,0,28,66
764,chartreuse,us,163,173,216
1003,salmon pink,gb,234,107,132
750,moss green,us,173,181,97
808,brown,us,133,87,0
868,yellow,us,239,197,97
949,green,us,155,188,39
1100,lilac,gb,157,88,222
994,blue,au,72,90,177
993,,gb,0,98,178
882,cyan,au,70,223,218
983,purple,au,61,27,115
557,dark green,gb,64,75,60
764,blue,us,163,173,216
835,mustard,gb,174,147,35
1019,lilac,us,197,121,200
971,yellow,us,241,235,75
564,mauve,us,140,117,114
604,forest green,us,3,56,51
675,purple,us,63,1,27
771,offwhite,us,255,226,146
740,dark red,gb,166,105,121
1113,purple,us,171,0,180
944,yellow orange,us,217,168,35
742,salmon,gb,225,158,153
1006,apricot,nz,238,109,88
940,orange,us,249,150,94
1085,magenta,us,213,107,217
683,purple,us,53,9,48
668,ice blue,au,179,205,228
893,baby pink,us,254,180,218
1119,purple,au,99,0,194
1119,purple,us,99,0,194
564,aubergine,nz,140,117,114
1119,royal purple,us,99,0,194
1136,yellow,us,0,0,0
823,plum,us,148,70,106
1016,lavender,us,148,137,228
543,white,us,255,255,255
1058,pink,us,234,140,237
958,cornflower,gb,94,182,248
907,violet,gb,93,52,129
796,plum,us,82,25,78
1020,purple,us,208,117,189
749,mustard,us,189,177,93
1037,plum,gb,114,29,140
972,yellow,us,227,239,79
775,yellow,us,219,238,145
732,sky,us,85,126,163
984,purple,us,75,18,108
681,purple,us,46,14,55
992,blood orange,gb,174,56,17
598,brown,us,65,46,7
990,red,us,178,47,57
567,taupe,gb,114,126,106
1137,cyan,us,0,0,0
1088,pink,ir,248,87,163
976,lime green,us,119,255,166
936,pink,au,253,143,148
681,aubergine,gb,46,14,55
692,brown,us,95,67,0
742,rose,us,225,158,153
744,orange,us,225,160,128
846,teal,us,0,168,147
848,light blue,gb,0,167,167
568,green,au,104,128,118
545,navy,us,42,24,12
1032,lavender,gb,255,172,255
1120,neon purple,us,134,86,255
1030,green,us,55,230,134
1084,purple,au,194,115,233
948,lime green,gb,171,184,14
1020,purple,us,208,117,189
730,blue,us,45,133,155
1012,bright green,au,47,171,52
695,green,us,68,77,0
885,cyan,us,81,218,249
1033,dark blue,au,31,0,101
620,green,au,95,101,51
1033,violet,us,31,0,101
998,purple,gb,142,66,148
642,green,us,114,159,127
576,brown,us,181,176,147
630,purple,gb,104,91,122
598,brown,au,65,46,7
545,brown,us,42,24,12
970,yellow,gb,250,232,76
757,aqua,us,97,191,180
581,grey,us,172,174,186
977,green,gb,90,255,189
749,orange,us,189,177,93
769,pink,gb,217,159,178
1072,purple,gb,157,45,164
669,periwinkle,us,193,201,228
1093,indigo,us,112,7,165
930,mauve,gb,162,100,165
642,army green,gb,114,159,127
676,brown,gb,64,1,21
744,peach,us,225,160,128
1061,lime green,us,161,254,46
753,green,au,122,190,143
664,white,us,152,214,198
982,royal blue,us,36,36,122
973,green,us,212,243,87
1085,bubblegum pink,gb,213,107,217
863,pink,us,202,126,154
1009,orange,us,221,124,21
660,pea green,us,201,206,147
1028,lime,us,146,223,64
547,black,us,22,31,20
1088,pink,us,248,87,163
640,green,us,147,153,99
1018,lilac,gb,181,126,212
679,navy blue,us,22,23,65
1027,chartreuse,gb,179,217,3
785,maroon,us,97,14,46
897,purple,gb,50,0,73
1015,plava,us,121,143,233
638,brown,gb,169,146,100
903,red,us,137,33,16
931,purple,us,171,96,156
707,dark purple,us,97,57,100
764,lilac,gb,163,173,216
739,mauve,us,163,105,127
793,deep purple,gb,66,34,91
847,dark teal,gb,0,168,158
565,brown,us,138,119,104
882,cyan,au,70,223,218
828,salmon,us,212,125,110
1085,purple,us,213,107,217
1017,lilac,gb,168,131,220
958,blue,us,94,182,248
669,lilac,gb,193,201,228
926,periwinkle,us,102,118,190
756,teal,us,100,191,172
714,reddish brown,us,169,107,78
889,lilac,us,212,191,255
781,sky blue,us,139,248,231
988,red,au,176,45,86
1135,black,au,0,0,0
1068,blue,us,64,84,202
599,brown,us,57,49,2
956,sky blue,us,0,190,240
999,purple,gb,152,60,138
558,grey,gb,57,76,69
858,lavendar,us,160,138,197
1029,lime,gb,110,227,99
970,yellow,us,250,232,76
890,light pink,us,222,188,249
833,mustard yellow,gb,191,139,54
1027,neon green,us,179,217,3
996,violet,gb,120,76,164
683,dark purple,us,53,9,48
1110,purple,au,112,60,216
919,sienna,nz,191,96,42
658,tan,us,223,199,149
810,,us,57,109,20
969,lemon,gb,255,228,80
563,brown,au,89,66,72
578,sage green,gb,153,181,169
577,sage,us,165,180,154
787,maroon,gb,98,16,28
715,tan,gb,166,110,70
916,red,us,197,88,87
788,maroon,us,98,18,18
534,black,us,28,28,28
901,dark red,us,140,24,42
681,purple,us,46,14,55
1053,rose,gb,209,68,136
568,mint green,us,104,128,118
819,violet,gb,119,82,138
1007,orange,us,235,112,66
1004,coral,gb,237,106,119
843,green,us,50,168,123
861,light pink,us,189,130,175
602,green,us,21,56,38
628,indigo,us,74,99,124
970,yellow,us,250,232,76
644,green,gb,100,160,147
1047,purple,us,125,106,212
1057,purple,us,214,148,253
920,orange,us,183,102,25
576,beige,us,181,176,147
1044,orange,us,214,76,18
551,black,nz,26,27,43
829,red,us,211,126,98
750,yellow green,us,173,181,97
1061,chartreuse,us,161,254,46
820,purple,us,128,79,132
929,purple,us,150,104,174
1085,pink,us,213,107,217
864,pink,us,205,125,145
755,aquamarine,us,108,191,160
887,light blue,ir,117,213,255
994,blue,us,72,90,177
536,gray,us,72,72,72
654,pink,us,235,191,191
1121,purple,us,167,71,244
659,yellow,us,212,203,145
888,lilac,gb,199,194,255
1022,pink,gb,226,110,158
1104,hot pink,us,217,44,165
677,maroon,nz,64,4,3
968,pink,us,247,144,171
1032,pink,us,255,172,255
999,pink,us,152,60,138
1132,purple,gb,127,0,255
838,chartreuse,us,145,156,37
1114,purple,us,207,100,254
946,mustard,us,195,177,1
663,aquamarine,nz,157,214,189
912,magenta,us,131,29,88
707,purple,us,97,57,100
1044,orange,us,214,76,18
963,lilac,us,201,158,230
964,baby pink,us,218,153,218
1106,hot pink,us,234,17,124
702,blue,us,24,75,114
906,purple,gb,78,58,135
928,purple,us,139,108,181
854,light blue,us,94,154,203
1124,cerise,gb,222,0,197
934,pink,us,191,88,121
1063,blue,us,41,22,141
726,blue green,us,42,137,122
594,purple,gb,76,37,46
1024,orange,us,255,189,41
661,moss,gb,183,211,159
1055,orange,us,255,147,0
575,beige,us,191,172,154
828,peach,au,212,125,110
605,emerald,us,0,56,59
1135,blue,us,0,0,0
1062,neon green,gb,112,255,99
556,brown,gb,77,72,52
846,teal,us,0,168,147
847,turquoise,gb,0,168,158
1042,red,us,220,65,74
834,orange,us,183,143,44
620,green,us,95,101,51
628,denim,us,74,99,124
856,lavender,gb,133,146,203
725,turquoise,us,53,137,110
804,burnt orange,us,155,72,50
597,brown,gb,71,42,17
1076,fuchsia,au,193,0,102
538,gray,us,122,122,122
1058,lilac,us,234,140,237
770,peach,gb,220,158,172
605,emerald,us,0,56,59
534,black,us,28,28,28
708,rose,us,107,54,88
641,olive green,us,131,157,111
1093,deep purple,gb,112,7,165
662,light green,us,165,213,177
774,yellow green,nz,229,236,141
915,pink,us,196,87,99
774,yellow,gb,229,236,141
669,light gray,us,193,201,228
945,yellow,au,205,173,17
535,grey,au,49,49,49
1069,purple,us,106,73,193
787,maroon,us,98,16,28
1036,purple,us,103,38,147
999,magenta,gb,152,60,138
967,pink,gb,243,145,181
610,aubergine,gb,57,43,72
610,purple,us,57,43,72
624,teal,au,49,106,97
1067,red,au,197,0,22
808,tan,gb,133,87,0
773,yellow,us,244,231,139
727,teal,us,35,136,130
991,red,us,177,50,43
939,peach,us,253,146,108
815,dark blue,au,55,98,152
900,red,us,140,22,55
616,brown,gb,130,86,69
736,purple,us,139,112,154
891,pink,us,238,184,237
708,purple,us,107,54,88
748,yellow,us,196,174,94
632,purple,us,121,86,107
1074,hot pink,us,178,21,136
778,turquoise,us,156,248,201
1134,green,us,0,0,0
779,light green,us,150,248,209
1006,salmon,gb,238,109,88
705,purple,us,84,62,109
875,pale green,us,146,220,136
551,midnight blue,us,26,27,43
706,purple,gb,91,60,104
999,purple,us,152,60,138
631,dark purple,gb,114,88,116
991,red,us,177,50,43
756,turquoise,au,100,191,172
973,lime,us,212,243,87
705,purple,us,84,62,109
842,green,gb,69,167,109
826,salmon,nz,210,124,128
860,pink,gb,181,132,183
930,purple,gb,162,100,165
569,grey green,gb,101,128,127
950,green,us,129,193,70
765,grey,us,182,168,211
873,lime,us,187,213,100
594,plum,us,76,37,46
1067,red,gb,197,0,22
633,mauve,gb,127,85,96
1058,lilac,au,234,140,237
685,maroon,us,58,5,41
1089,hot pink,us,255,83,147
826,reddish brown,us,210,124,128
864,,gb,205,125,145
959,periwinkle,us,120,178,249
649,,gb,142,147,175
1035,purple,us,83,48,156
939,peach,us,253,146,108
630,purple,us,104,91,122
1013,blue,au,0,156,234
688,red,us,117,52,47
759,turquoise,gb,98,188,201
869,yellow,us,228,201,89
754,green,gb,113,191,153
975,mint,us,152,253,137
734,lilac,gb,111,120,164
865,tangerine,au,255,185,122
1138,cerise,gb,0,0,0
937,salmon,us,255,143,137
1061,green,us,161,254,46
861,pink,gb,189,130,175
794,purple,au,72,31,86
788,maroon,us,98,18,18
683,dark purple,us,53,9,48
1062,lime green,us,112,255,99
1107,pink,us,252,124,255
666,turquoise,us,153,212,218
617,brown,us,125,89,58
645,turquoise,au,98,159,158
1035,periwinkle,gb,83,48,156
1053,pink,us,209,68,136
802,red,au,157,69,70
885,baby blue,au,81,218,249
685,berry,us,58,5,41
1105,pink,us,229,28,142
1061,neon green,us,161,254,46
946,mustard yellow,au,195,177,1
700,green,gb,0,84,63
597,brown,us,71,42,17
753,light green,us,122,190,143
939,orange,gb,253,146,108
573,pink,us,137,118,122
965,pink,us,227,149,208
930,purple,us,162,100,165
725,green,gb,53,137,110
1133,red,nz,0,0,0
876,lime green,us,124,222,155
1076,pink,gb,193,0,102
1137,cyan,us,0,0,0
635,peach,us,183,138,130
988,magenta,us,176,45,86
658,beige,us,223,199,149
692,army green,us,95,67,0
896,purple,us,40,7,78
680,dark blue,gb,41,16,58
963,lilac,us,201,158,230
754,blue,gb,113,191,153
695,brown,us,68,77,0
1131,purple,us,199,9,250
551,black,us,26,27,43
852,cerulean,us,47,160,198
750,green,gb,173,181,97
548,black,us,16,31,26
936,pink,gb,253,143,148
1023,salmon,au,230,108,145
551,black,us,26,27,43
893,pink,us,254,180,218
1056,yellow green,us,52,202,56
726,teal,us,42,137,122
825,rose,us,208,125,137
1087,pink,us,238,93,185
695,green,au,68,77,0
686,burgundy,gb,117,51,60
702,blue,us,24,75,114
996,violet,us,120,76,164
630,purple,us,104,91,122
1086,magenta,au,226,100,203
630,lavender,us,104,91,122
594,brown,gb,76,37,46
1094,pink,gb,239,2,105
619,green,us,106,97,47
852,blue,us,47,160,198
613,burgundy,gb,74,37,54
886,cobalt,us,97,216,255
749,yellow,gb,189,177,93
756,,gb,100,191,172
692,brown,us,95,67,0
674,red,us,62,2,32
667,sky blue,us,163,209,225
950,green,gb,129,193,70
698,green,us,7,83,50
1039,magenta,gb,133,0,124
1075,pink,gb,187,0,118
918,burnt orange,gb,196,92,57
872,green,us,200,210,92
1025,yellow,us,250,194,14
1031,mint,gb,0,231,160
859,purple,us,170,135,191
534,black,gb,28,28,28
598,dark brown,us,65,46,7
1010,orange,gb,211,130,0
937,peach,gb,255,143,137
731,cerulean,us,59,131,159
1013,sky blue,gb,0,156,234
686,red brown,gb,117,51,60
534,black,us,28,28,28
967,pink,us,243,145,181
597,brown,us,71,42,17
1052,magenta,us,199,74,156
1083,lavender,us,178,120,244
707,dark purple,us,97,57,100
645,cerulean,us,98,159,158
1112,purple,au,155,27,193
839,lime,us,132,159,50
718,ochre,us,143,121,43
844,turquoise,us,36,168,131
1038,purple,us,124,16,133
536,grey,us,72,72,72
842,green,gb,69,167,109
535,grey,us,49,49,49
635,tan,us,183,138,130
1130,blue,au,61,0,225
905,indigo,au,54,65,139
619,light brown,au,106,97,47
542,white,us,229,229,229
1014,light blue,us,72,152,235
1039,magenta,gb,133,0,124
572,light purple,us,130,119,131
1025,mustard,au,250,194,14
712,taupe,us,171,104,101
653,puce,us,178,138,147
858,lavender,us,160,138,197
695,olive green,gb,68,77,0
865,tangerine,us,255,185,122
978,teal,us,73,255,200
1127,bright purple,gb,149,3,220
1094,pink,gb,239,2,105
999,purple,au,152,60,138
938,salmon,us,255,144,124
688,brown,gb,117,52,47
906,violet,us,78,58,135
730,blue,us,45,133,155
548,dark green,us,16,31,26
1084,fuschia,us,194,115,233
832,orange,gb,199,135,65
575,tan,us,191,172,154
1038,purple,us,124,16,133
1064,purple,gb,68,3,133
1073,dark magenta,gb,167,36,151
573,grey,us,137,118,122
958,cerulean,us,94,182,248
615,taupe,gb,131,85,79
712,dusty rose,us,171,104,101
895,royal blue,us,24,14,84
533,black,nz,0,0,0
840,green,us,112,163,70
789,maroon,us,96,23,0
794,purple,us,72,31,86
1056,green,us,52,202,56
869,yellow,us,228,201,89
932,purple,us,179,93,146
668,pale blue,us,179,205,228
564,rose,gb,140,117,114
616,brown,au,130,86,69
829,apricot,gb,211,126,98
1119,violet,us,99,0,194
970,yellow,us,250,232,76
960,periwinkle,us,151,171,249
1016,light blue,au,148,137,228
1019,lilac,us,197,121,200
899,crimson,us,138,23,66
963,lilac,gb,201,158,230
1033,dark blue,gb,31,0,101
877,mint,us,108,223,171
722,green,us,96,133,69
913,magenta,gb,135,26,77
1054,dark pink,gb,213,65,122
800,brick red,gb,154,69,88
1026,yellow,us,236,200,0
897,purple,us,50,0,73
813,blue,au,0,104,149
746,grey,au,217,165,112
761,light cyan,us,114,185,211
1072,purple,us,157,45,164
609,navy blue,us,44,47,76
981,turqouise,us,0,255,235
705,purple,gb,84,62,109
769,blush,gb,217,159,178
993,blue,us,0,98,178
958,cyan,us,94,182,248
544,dark brown,us,45,21,25
875,mint,us,146,220,136
839,leaf green,us,132,159,50
1047,lilac,gb,125,106,212
643,green,us,105,160,138
1071,purple,us,144,55,175
770,salmon,gb,220,158,172
1043,orange,us,219,68,53
1036,purple,gb,103,38,147
997,pastel purple,gb,131,71,156
943,yellow,gb,226,164,51
783,light purple,us,255,216,255
1061,lime,ir,161,254,46
717,olive,us,150,118,48
734,blue,au,111,120,164
906,purple,us,78,58,135
1049,violet,gb,162,93,193
704,blue,us,62,68,115
936,salmon,us,253,143,148
568,olive,us,104,128,118
1088,hot pink,us,248,87,163
856,periwinkle,us,133,146,203
807,brown,us,140,84,14
974,lime,us,181,249,111
781,mint,gb,139,248,231
859,lavender,us,170,135,191
891,pink,us,238,184,237
945,yellow,us,205,173,17
880,aqua,us,86,223,197
552,dark purple,us,37,23,40
980,blue,us,23,255,222
1118,blue,us,55,32,206
537,grey,us,97,97,97
860,purple,us,181,132,183
1066,red,gb,199,0,45
1059,pink,us,247,136,222
634,blush,gb,181,138,139
745,peach,us,221,163,119
1094,pink,us,239,2,105
793,dark purple,us,66,34,91
944,gold,us,217,168,35
954,teal,us,0,199,152
629,grey blue,us,91,95,125
852,blue,nz,47,160,198
708,purple,gb,107,54,88
775,green,us,219,238,145
951,lime,us,104,196,96
786,red,us,98,13,37
585,tan,us,246,226,205
547,black,us,22,31,20
916,red,us,197,88,87
1101,purple,au,174,79,212
1082,purple,us,149,129,255
1029,neon green,gb,110,227,99
702,dark blue,au,24,75,114
752,green,gb,149,187,116
773,yellow,us,244,231,139
540,gray,us,175,175,175
845,turquoise,us,15,168,139
784,magenta,us,95,16,53
939,orange,us,253,146,108
615,brown,gb,131,85,79
660,ochre,us,201,206,147
1107,bright pink,gb,252,124,255
794,dark purple,us,72,31,86
937,pink,us,255,143,137
987,purple,us,95,0,91
839,green,us,132,159,50
678,,gb,0,28,66
729,turquoise,us,33,134,150
818,purple,us,111,85,143
541,white,us,202,202,201
742,peach,us,225,158,153
926,royal blue,us,102,118,190
1030,green,us,55,230,134
701,blue,us,0,79,110
738,pink,us,158,107,136
560,bluegreen,us,55,75,85
1076,magenta,gb,193,0,102
1050,pink,us,177,86,182
1114,fuchsia,gb,207,100,254
818,purple,us,111,85,143
549,green,au,10,31,33
537,grey,us,97,97,97
1073,violet,us,167,36,151
858,mauve,gb,160,138,197
995,purple,au,101,82,172
688,red,gb,117,52,47
1096,red,us,243,7,60
874,green,us,166,217,117
890,lavender,au,222,188,249
862,pink,us,195,128,166
771,yellow,us,255,226,146
1028,green,us,146,223,64
683,dark purple,us,53,9,48
1138,fuchsia,us,0,0,0
607,navy,us,5,53,72
662,mint,us,165,213,177
744,nude,us,225,160,128
957,sky blue,us,54,187,244
966,pink,us,236,147,196
762,light blue,us,138,179,215
877,mint,gb,108,223,171
645,turquoise,gb,98,159,158
667,blue,us,163,209,225
773,yellow,us,244,231,139
779,green,us,150,248,209
1081,orange,us,255,97,20
994,indigo,gb,72,90,177
654,pink,us,235,191,191
684,violet,us,56,7,45
548,black,gb,16,31,26
956,blue,au,0,190,240
982,indigo,us,36,36,122
906,purple,us,78,58,135
925,blue,us,67,124,192
941,orange,us,242,154,79
1078,hot pink,us,255,81,111
1101,purple,us,174,79,212
758,aqua,us,95,190,187
637,beige,us,178,142,109
837,olive,us,157,153,30
567,green,us,114,126,106
915,red,us,196,87,99
805,burnt orange,us,151,76,38
793,purple,us,66,34,91
1055,orange,us,255,147,0
958,periwinkle,au,94,182,248
630,purple,us,104,91,122
711,blush,us,170,104,108
547,dark green,gb,22,31,20
604,dark green,gb,3,56,51
840,lime,us,112,163,70
709,mauve,us,111,52,81
876,green,gb,124,222,155
548,green,us,16,31,26
926,purple,gb,102,118,190
894,pink,us,255,178,206
930,purple,gb,162,100,165
826,pink,us,210,124,128
733,blue,us,97,124,164
665,blue,us,151,213,209
544,maroon,us,45,21,25
684,purple,gb,56,7,45
909,purple,us,111,43,117
1064,purple,us,68,3,133
832,orange,us,199,135,65
1054,magenta,us,213,65,122
597,brown,gb,71,42,17
827,red,us,211,124,120
914,rose,us,194,88,110
911,magenta,us,125,33,99
588,mint green,gb,204,237,221
653,blush,us,178,138,147
983,blue purple,us,61,27,115
857,lilac,us,148,142,200
710,magenta,us,114,51,74
898,purple,gb,55,0,69
1025,gold,us,250,194,14
612,,us,70,39,60
908,purple,us,103,48,123
789,brown,gb,96,23,0
956,light blue,us,0,190,240
796,purple,us,82,25,78
961,lavender,us,172,166,245
866,orange,us,255,188,113
1099,aqua,us,128,98,235
1023,salmon,us,230,108,145
717,yellow,us,150,118,48
995,purple,au,101,82,172
949,,gb,155,188,39
1136,yellow,us,0,0,0
980,teal,us,23,255,222
687,brick red,gb,117,51,53
695,dark green,us,68,77,0
1118,blue,us,55,32,206
782,cyan,us,136,248,241
925,blue,gb,67,124,192
757,cyan,us,97,191,180
556,olive,us,77,72,52
813,blue,us,0,104,149
835,mustard,us,174,147,35
696,green,us,59,79,11
791,navy,gb,37,43,100
647,light grey,us,114,155,172
939,peach,us,253,146,108
915,coral,us,196,87,99
985,purple,us,83,9,103
1129,bright pink,gb,255,30,232
600,dark grey,us,47,52,12
791,blue,au,37,43,100
751,green,us,164,184,104
1020,pink,us,208,117,189
983,royal purple,us,61,27,115
604,dark green,nz,3,56,51
688,red brown,nz,117,52,47
1130,blue,us,61,0,225
639,brown,gb,159,150,96
536,black,gb,72,72,72
896,dark purple,gb,40,7,78
979,seafoam green,au,53,255,212
1011,green,gb,90,168,0
759,light blue,us,98,188,201
870,yellow,us,219,204,86
546,black,us,33,28,8
878,aquamarine,us,100,223,180
839,lime green,us,132,159,50
864,pink,us,205,125,145
706,purple,us,91,60,104
754,mint,us,113,191,153
850,blue,gb,0,165,185
565,grey,us,138,119,104
654,peach,us,235,191,191
834,yellow,us,183,143,44
896,dark blue,gb,40,7,78
1109,blue,us,60,75,229
1113,fuchsia,gb,171,0,180
963,lilac,us,201,158,230
592,off white,gb,235,226,234
768,pink,us,212,160,187
702,denim,gb,24,75,114
664,light teal,us,152,214,198
1085,magenta,us,213,107,217
1042,brick red,us,220,65,74
1016,mauve,nz,148,137,228
929,purple,us,150,104,174
598,brown,us,65,46,7
836,olive,us,166,150,30
963,purple,gb,201,158,230
986,grape,us,90,0,97
723,sage,us,69,136,95
990,red,us,178,47,57
1134,green,us,0,0,0
547,dark green,gb,22,31,20
954,mint green,gb,0,199,152
782,teal,us,136,248,241
989,pink,us,178,45,74
727,blue green,us,35,136,130
630,lavender,gb,104,91,122
666,blue,gb,153,212,218
651,purple,us,165,141,165
1008,orange,gb,229,118,46
1019,purple,au,197,121,200
735,lilac,us,131,115,159
917,red,gb,197,89,74
646,baby blue,gb,103,157,166
1053,pink,us,209,68,136
655,orange,us,238,191,181
665,teal,us,151,213,209
891,pink,gb,238,184,237
586,cream,gb,235,230,196
1115,pink,gb,230,86,236
665,baby blue,us,151,213,209
1129,fuchsia,us,255,30,232
910,purple,us,118,39,110
1130,blue,us,61,0,225
999,plum,us,152,60,138
643,green,us,105,160,138
715,orange,us,166,110,70
876,zelena,us,124,222,155
697,dark green,gb,45,81,26
745,tan,us,221,163,119
980,cyan,us,23,255,222
1013,blue,us,0,156,234
730,blue,gb,45,133,155
758,cyan,gb,95,190,187
695,olive,us,68,77,0
1095,berry,us,242,0,86
678,navy blue,gb,0,28,66
881,blue,us,76,223,207
839,chartreuse,au,132,159,50
702,blue,us,24,75,114
640,sage green,us,147,153,99
773,yellow,us,244,231,139
692,brown,gb,95,67,0
864,pink,us,205,125,145
1029,neon green,us,110,227,99
856,sky blue,au,133,146,203
998,violet,us,142,66,148
913,purple,gb,135,26,77
939,orange,us,253,146,108
995,purple,us,101,82,172
557,forest green,us,64,75,60
1105,magenta,us,229,28,142
749,yellow,gb,189,177,93
1099,periwinkle,gb,128,98,235
1094,hot pink,us,239,2,105
556,green,au,77,72,52
1041,red,us,219,64,92
1097,red,us,239,31,29
758,teal,us,95,190,187
816,mauve,us,82,93,151
679,indigo,us,22,23,65
784,grape,us,95,16,53
1058,pink,us,234,140,237
1042,red,us,220,65,74
1105,pink,us,229,28,142
901,black,au,140,24,42
1062,neon green,us,112,255,99
677,maroon,us,64,4,3
732,blue,au,85,126,163
591,white,gb,226,229,239
654,pink,us,235,191,191
650,dusky blue,gb,154,144,172
682,dark purple,us,48,12,53
1023,pink,us,230,108,145
965,lilac,us,227,149,208
909,purple,us,111,43,117
724,green,us,59,137,104
714,orange,au,169,107,78
877,aqua,us,108,223,171
983,purple,gb,61,27,115
713,orange,us,171,105,95
788,red brown,gb,98,18,18
533,black,us,0,0,0
691,brown,us,105,62,17
1098,blue,us,77,109,247
836,green,us,166,150,30
784,mauve,gb,95,16,53
705,royal purple,us,84,62,109
637,tan,us,178,142,109
662,beige,gb,165,213,177
1073,magenta,us,167,36,151
591,white,nz,226,229,239
1038,blue,us,124,16,133
979,turquoise,gb,53,255,212
1067,red,us,197,0,22
985,purple,us,83,9,103
919,orange,us,191,96,42
565,brown,us,138,119,104
898,dark purple,gb,55,0,69
959,blue,gb,120,178,249
877,pastel green,us,108,223,171
568,olive,gb,104,128,118
613,purple,us,74,37,54
733,blue,us,97,124,164
1100,violet,us,157,88,222
722,green,gb,96,133,69
1014,blue,au,72,152,235
634,blush,us,181,138,139
1062,lime green,us,112,255,99
915,salmon,us,196,87,99
1060,pink,gb,255,131,206
720,green,us,120,128,48
843,light green,us,50,168,123
1093,purple,us,112,7,165
703,dark blue,us,42,73,115
999,purple,us,152,60,138
1053,hot pink,nz,209,68,136
895,navy,us,24,14,84
977,turquoise,us,90,255,189
766,pale purple,nz,190,166,207
861,pink,us,189,130,175
998,purple,us,142,66,148
564,grey,us,140,117,114
1088,pink,us,248,87,163
656,brown,us,238,192,169
825,pink,gb,208,125,137
666,hayli,au,153,212,218
1042,red,us,220,65,74
944,gold,us,217,168,35
542,white,us,229,229,229
1138,fuchsia,us,0,0,0
666,sky blue,gb,153,212,218
666,blue,gb,153,212,218
798,dark magenta,us,90,19,65
972,chartreuse,gb,227,239,79
